customer_id,Age
7448,28
7449,48
7450,59
7451,44
7452,64
7453,71
7454,28
7455,42
7456,31
7457,35
7458,37
7459,35
7460,62
7461,44
7462,30
7463,29
7464,48
7465,34
7466,46
7467,44
7468,55
7469,37
7470,42
7471,41
7472,61
7473,49
7474,36
7475,38
7476,51
7477,41
7478,31
7479,31
7480,59
7481,61
7482,50
7483,56
7484,59
7485,35
7486,33
7487,45
7488,50
7489,40
7490,65
7491,42
7492,56
7493,53
7494,33
7495,33
7496,58
7497,46
7498,28
7499,52
7500,39
7501,39
7502,26
7503,37
7504,46
7505,33
7506,43
7507,35
7508,40
7509,29
7510,43
7511,43
7512,31
7513,23
7514,32
7515,39
7516,43
7517,36
7518,40
7519,35
7520,35
7521,60
7522,49
7523,47
7524,45
7525,65
7526,46
7527,47
7528,35
7529,28
7530,79
7531,38
7532,53
7533,33
7534,57
7535,54
7536,51
7537,39
7538,51
7539,40
7540,35
7541,58
7542,45
7543,37
7544,94
7545,66
7546,48
7547,36
7548,64
7549,32
7550,41
7551,60
7552,40
7553,31
7554,35
7555,43
7556,26
7557,35
7558,50
7559,69
7560,55
7561,35
7562,48
7563,35
7564,41
7565,27
7566,31
7567,28
7568,42
7569,61
7570,46
7571,58
7572,52
7573,46
7574,33
7575,42
7576,25
7577,35
7578,63
7579,39
7580,53
7581,46
7582,43
7583,43
7584,31
7585,56
7586,74
7587,58
7588,38
7589,42
7590,26
7591,53
7592,68
7593,26
7594,36
7595,59
7596,43
7597,38
7598,33
7599,62
7600,46
7601,39
7602,39
7603,56
7604,55
7605,34
7606,42
7607,35
7608,44
7609,68
7610,40
7611,68
7612,53
7613,33
7614,69
7615,54
7616,36
7617,48
7618,46
7619,41
7620,61
7621,37
7622,40
7623,42
7624,63
7625,41
7626,67
7627,65
7628,50
7629,56
7630,31
7631,49
7632,25
7633,31
7634,36
7635,55
7636,46
7637,34
7638,61
7639,53
7640,57
7641,46
7642,40
7643,39
7644,25
7645,57
7646,39
7647,39
7648,54
7649,31
7650,41
7651,25
7652,39
7653,30
7654,52
7655,45
7656,53
7657,50
7658,29
7659,54
7660,41
7661,60
7662,37
7663,59
7664,64
7665,39
7666,35
7667,50
7668,48
7669,53
7670,29
7671,41
7672,46
7673,70
7674,53
7675,68
7676,39
7677,50
7678,30
7679,57
7680,35
7681,65
7682,22
7683,41
7684,53
7685,54
7686,49
7687,43
7688,23
7689,53
7690,35
7691,49
7692,44
7693,57
7694,56
7695,28
7696,50
7697,47
7698,53
7699,39
7700,52
7701,54
7702,26
7703,51
7704,25
7705,23
7706,47
7707,71
7708,27
7709,47
7710,62
7711,41
7712,25
7713,47
7714,67
7715,56
7716,29
7717,41
7718,26
7719,62
7720,56
7721,62
7722,50
7723,35
7724,58
7725,54
7726,64
7727,39
7728,46
7729,41
7730,58
7731,38
7732,54
7733,49
7734,42
7735,68
7736,62
7737,56
7738,36
7739,27
7740,33
7741,58
7742,38
7743,46
7744,28
7745,27
7746,61
7747,39
7748,58
7749,53
7750,32
7751,41
7752,56
7753,60
7754,57
7755,37
7756,34
7757,57
7758,54
7759,34
7760,39
7761,42
7762,31
7763,49
7764,83
7765,44
7766,57
7767,31
7768,42
7769,37
7770,63
7771,50
7772,52
7773,31
7774,40
7775,30
7776,40
7777,33
7778,55
7779,45
7780,40
7781,43
7782,39
7783,25
7784,51
7785,39
7786,59
7787,43
7788,38
7789,38
7790,50
7791,46
7792,70
7793,29
7794,47
7795,49
7796,41
7797,33
7798,36
7799,34
7800,53
7801,42
7802,35
7803,28
7804,42
7805,45
7806,53
7807,51
7808,48
7809,28
7810,39
7811,70
7812,34
7813,29
7814,20
7815,38
7816,60
7817,53
7818,39
7819,39
7820,33
7821,58
7822,61
7823,46
7824,70
7825,32
7826,31
7827,33
7828,30
7829,73
7830,83
7831,42
7832,40
7833,61
7834,46
7835,41
7836,60
7837,44
7838,57
7839,23
7840,66
7841,54
7842,35
7843,38
7844,31
7845,39
7846,39
7847,39
7848,37
7849,50
7850,39
7851,24
7852,67
7853,38
7854,32
7855,46
7856,27
7857,30
7858,46
7859,40
7860,64
7861,26
7862,42
7863,42
7864,50
7865,67
7866,40
7867,36
7868,39
7869,37
7870,33
7871,35
7872,46
7873,37
7874,37
7875,37
7876,28
7877,26
7878,65
7879,62
7880,67
7881,36
7882,60
7883,61
7884,60
7885,38
7886,50
7887,41
7888,37
7889,41
7890,36
7891,24
7892,43
7893,45
7894,35
7895,34
7896,28
7897,46
7898,35
7899,32
7900,69
7901,28
7902,35
7903,36
7904,33
7905,33
7906,45
7907,25
7908,55
7909,32
7910,47
7911,25
7912,43
7913,52
7914,50
7915,53
7916,34
7917,33
7918,41
7919,46
7920,27
7921,33
7922,36
7923,33
7924,53
7925,33
7926,36
7927,35
7928,68
7929,57
7930,22
7931,41
7932,38
7933,40
7934,48
7935,33
7936,55
7937,28
7938,60
7939,33
7940,35
7941,40
7942,60
7943,56
7944,32
7945,37
7946,41
7947,27
7948,64
7949,58
7950,28
7951,28
7952,41
7953,55
7954,49
7955,62
7956,39
7957,58
7958,35
7959,37
7960,45
7961,46
7962,35
7963,42
7964,56
7965,37
7966,45
7967,58
7968,39
7969,47
7970,34
7971,49
7972,25
7973,59
7974,86
7975,32
7976,37
7977,22
7978,55
7979,58
7980,54
7981,60
7982,54
7983,42
7984,34
7985,28
7986,49
7987,34
7988,20
7989,62
7990,39
7991,39
7992,42
7993,24
7994,37
7995,58
7996,58
7997,39
7998,35
7999,39
8000,52
8001,66
8002,46
8003,50
8004,52
8005,43
8006,68
8007,38
8008,31
8009,52
8010,50
8011,38
8012,48
8013,43
8014,34
8015,47
8016,71
8017,39
8018,27
8019,55
8020,50
8021,46
8022,48
8023,25
8024,47
8025,78
8026,35
8027,33
8028,69
8029,67
8030,41
8031,36
8032,53
8033,49
8034,49
8035,29
8036,44
8037,63
8038,55
8039,38
8040,40
8041,32
8042,24
8043,33
8044,49
8045,35
8046,52
8047,25
8048,49
8049,66
8050,33
8051,36
8052,37
8053,37
8054,41
8055,38
8056,36
8057,50
8058,31
8059,51
8060,31
8061,54
8062,38
8063,36
8064,58
8065,36
8066,49
8067,45
8068,50
8069,56
8070,40
8071,40
8072,57
8073,43
8074,25
8075,35
8076,44
8077,67
8078,35
8079,75
8080,53
8081,37
8082,44
8083,44
8084,47
8085,56
8086,43
8087,59
8088,43
8089,63
8090,39
8091,28
8092,53
8093,29
8094,55
8095,63
8096,69
8097,56
8098,53
8099,42
8100,65
8101,35
8102,32
8103,28
8104,36
8105,65
8106,39
8107,29
8108,46
8109,26
8110,33
8111,36
8112,67
8113,37
8114,51
8115,62
8116,60
8117,31
8118,44
8119,36
8120,51
8121,43
8122,36
8123,33
8124,36
8125,32
8126,39
8127,40
8128,49
8129,48
8130,59
8131,34
8132,51
8133,72
8134,35
8135,35
8136,52
8137,43
8138,47
8139,39
8140,31
8141,27
8142,31
8143,57
8144,36
8145,59
8146,54
8147,52
8148,80
8149,31
8150,52
8151,62
8152,36
8153,44
8154,54
8155,41
8156,37
8157,40
8158,60
8159,53
8160,31
8161,47
8162,62
8163,23
8164,33
8165,20
8166,32
8167,48
8168,33
8169,37
8170,46
8171,40
8172,53
8173,47
8174,47
8175,29
8176,44
8177,25
8178,37
8179,47
8180,25
8181,41
8182,31
8183,38
8184,27
8185,39
8186,60
8187,67
8188,63
8189,66
8190,50
8191,21
8192,32
8193,38
8194,24
8195,39
8196,66
8197,29
8198,44
8199,53
8200,26
8201,42
8202,20
8203,29
8204,53
8205,22
8206,36
8207,36
8208,29
8209,40
8210,49
8211,33
8212,36
8213,37
8214,45
8215,35
8216,28
8217,62
8218,55
8219,34
8220,53
8221,40
8222,42
8223,46
8224,34
8225,66
8226,32
8227,43
8228,31
8229,57
8230,33
8231,27
8232,35
8233,34
8234,56
8235,35
8236,32
8237,41
8238,35
8239,35
8240,41
8241,46
8242,34
8243,24
8244,31
8245,51
8246,32
8247,77
8248,61
8249,52
8250,60
8251,57
8252,63
8253,44
8254,37
8255,25
8256,48
8257,47
8258,44
8259,41
8260,38
8261,33
8262,43
8263,47
8264,35
8265,57
8266,35
8267,33
8268,39
8269,44
8270,42
8271,55
8272,44
8273,28
8274,47
8275,51
8276,69
8277,45
8278,56
8279,39
8280,39
8281,27
8282,43
8283,38
8284,60
8285,39
8286,33
8287,56
8288,29
8289,46
8290,28
8291,32
8292,46
8293,85
8294,22
8295,36
8296,21
8297,68
8298,47
8299,49
8300,41
8301,34
8302,47
8303,27
8304,50
8305,27
8306,42
8307,57
8308,30
8309,36
8310,34
8311,43
8312,31
8313,53
8314,29
8315,30
8316,48
8317,52
8318,36
8319,37
8320,51
8321,49
8322,64
8323,28
8324,49
8325,66
8326,36
8327,37
8328,22
8329,39
8330,46
8331,51
8332,39
8333,53
8334,62
8335,54
8336,39
8337,61
8338,35
8339,53
8340,30
8341,44
8342,40
8343,43
8344,63
8345,67
8346,46
8347,82
8348,59
8349,44
8350,76
8351,56
8352,26
8353,44
8354,46
8355,51
8356,51
8357,62
8358,38
8359,39
8360,31
8361,27
8362,41
8363,54
8364,69
8365,65
8366,44
8367,27
8368,31
8369,38
8370,55
8371,26
8372,25
8373,39
8374,35
8375,46
8376,41
8377,31
8378,46
8379,25
8380,27
8381,36
8382,55
8383,47
8384,31
8385,36
8386,37
8387,61
8388,38
8389,41
8390,45
8391,40
8392,28
8393,41
8394,41
8395,24
8396,34
8397,66
8398,35
8399,59
8400,36
8401,22
8402,32
8403,31
8404,31
8405,42
8406,34
8407,41
8408,41
8409,59
8410,37
8411,24
8412,25
8413,61
8414,31
8415,43
8416,23
8417,47
8418,33
8419,19
8420,28
8421,63
8422,27
8423,27
8424,27
8425,52
8426,27
8427,28
8428,30
8429,44
8430,39
8431,24
8432,35
8433,49
8434,46
8435,37
8436,64
8437,46
8438,51
8439,49
8440,36
8441,34
8442,20
8443,39
8444,64
8445,26
8446,39
8447,53
8448,41
8449,45
8450,45
8451,41
8452,57
8453,36
8454,54
8455,53
8456,41
8457,20
8458,49
8459,49
8460,39
8461,42
8462,30
8463,30
8464,39
8465,23
8466,48
8467,35
8468,32
8469,60
8470,32
8471,64
8472,50
8473,39
8474,31
8475,31
8476,35
8477,43
8478,38
8479,53
8480,56
8481,62
8482,39
8483,39
8484,30
8485,63
8486,48
8487,55
8488,59
8489,63
8490,37
8491,62
8492,49
8493,50
8494,66
8495,42
8496,66
8497,30
8498,29
8499,25
8500,55
8501,35
8502,40
8503,70
8504,63
8505,41
8506,48
8507,35
8508,44
8509,58
8510,48
8511,34
8512,52
8513,49
8514,36
8515,53
8516,30
8517,67
8518,52
8519,35
8520,50
8521,33
8522,54
8523,34
8524,54
8525,52
8526,77
8527,36
8528,33
8529,28
8530,72
8531,35
8532,34
8533,39
8534,49
8535,33
8536,41
8537,22
8538,55
8539,34
8540,41
8541,64
8542,47
8543,33
8544,56
8545,34
8546,26
8547,36
8548,44
8549,39
8550,56
8551,26
8552,54
8553,35
8554,26
8555,60
8556,65
8557,35
8558,34
8559,37
8560,32
8561,31
8562,60
8563,36
8564,41
8565,53
8566,56
8567,58
8568,28
8569,26
8570,27
8571,27
8572,23
8573,40
8574,26
8575,59
8576,35
8577,44
8578,59
8579,34
8580,66
8581,36
8582,23
8583,56
8584,50
8585,47
8586,38
8587,41
8588,28
8589,33
8590,62
8591,42
8592,32
8593,33
8594,52
8595,37
8596,32
8597,39
8598,57
8599,42
8600,42
8601,48
8602,52
8603,50
8604,42
8605,43
8606,46
8607,52
8608,35
8609,35
8610,51
8611,74
8612,34
8613,40
8614,23
8615,34
8616,31
8617,43
8618,56
8619,40
8620,38
8621,26
8622,42
8623,41
8624,48
8625,56
8626,51
8627,25
8628,73
8629,66
8630,65
8631,34
8632,36
8633,28
8634,39
8635,29
8636,46
8637,23
8638,35
8639,44
8640,26
8641,52
8642,26
8643,42
8644,34
8645,22
8646,30
8647,35
8648,32
8649,39
8650,56
8651,39
8652,34
8653,25
8654,40
8655,52
8656,60
8657,34
8658,62
8659,22
8660,49
8661,35
8662,36
8663,70
8664,37
8665,39
8666,36
8667,28
8668,33
8669,35
8670,43
8671,56
8672,35
8673,33
8674,34
8675,36
8676,32
8677,42
8678,44
8679,57
8680,46
8681,49
8682,36
8683,31
8684,34
8685,26
8686,31
8687,36
8688,78
8689,32
8690,47
8691,37
8692,42
8693,54
8694,35
8695,33
8696,54
8697,40
8698,46
8699,34
8700,22
8701,57
8702,53
8703,26
8704,33
8705,56
8706,62
8707,63
8708,66
8709,45
8710,54
8711,52
8712,35
8713,53
8714,37
8715,31
8716,31
8717,39
8718,27
8719,52
8720,34
8721,54
8722,37
8723,37
8724,32
8725,24
8726,36
8727,33
8728,54
8729,49
8730,44
8731,28
8732,28
8733,31
8734,34
8735,53
8736,62
8737,39
8738,33
8739,43
8740,38
8741,44
8742,47
8743,45
8744,41
8745,48
8746,66
8747,42
8748,29
8749,37
8750,52
8751,51
8752,66
8753,46
8754,60
8755,35
8756,36
8757,47
8758,41
8759,48
8760,41
8761,40
8762,45
8763,45
8764,42
8765,41
8766,43
8767,49
8768,29
8769,44
8770,44
8771,34
8772,42
8773,56
8774,42
8775,61
8776,45
8777,32
8778,41
8779,45
8780,56
8781,38
8782,53
8783,31
8784,39
8785,35
8786,50
8787,37
8788,39
8789,69
8790,58
8791,65
8792,41
8793,26
8794,47
8795,27
8796,33
8797,51
8798,32
8799,50
8800,43
8801,47
8802,71
8803,50
8804,39
8805,36
8806,41
8807,43
8808,27
8809,53
8810,34
8811,34
8812,53
8813,51
8814,41
8815,44
8816,37
8817,45
8818,57
8819,47
8820,47
8821,37
8822,35
8823,51
8824,24
8825,30
8826,33
8827,42
8828,48
8829,32
8830,49
8831,65
8832,48
8833,42
8834,45
8835,32
8836,32
8837,33
8838,58
8839,46
8840,53
8841,31
8842,39
8843,47
8844,46
8845,19
8846,56
8847,44
8848,38
8849,30
8850,64
8851,43
8852,45
8853,52
8854,28
8855,40
8856,29
8857,24
8858,55
8859,57
8860,65
8861,57
8862,39
8863,48
8864,39
8865,51
8866,29
8867,37
8868,46
8869,44
8870,39
8871,60
8872,41
8873,38
8874,57
8875,23
8876,44
8877,67
8878,39
8879,39
8880,26
8881,46
8882,47
8883,43
8884,54
8885,46
8886,34
8887,62
8888,65
8889,36
8890,36
8891,50
8892,30
8893,33
8894,65
8895,34
8896,37
8897,38
8898,46
8899,39
8900,37
8901,29
8902,65
8903,37
8904,36
8905,41
8906,52
8907,36
8908,50
8909,24
8910,57
8911,28
8912,21
8913,59
8914,37
8915,50
8916,65
8917,70
8918,38
8919,29
8920,48
8921,52
8922,39
8923,49
8924,60
8925,42
8926,35
8927,37
8928,29
8929,58
8930,53
8931,31
8932,37
8933,33
8934,44
8935,39
8936,29
8937,37
8938,28
8939,42
8940,33
8941,30
8942,31
8943,50
8944,54
8945,37
8946,35
8947,37
8948,53
8949,34
8950,68
8951,53
8952,23
8953,44
8954,35
8955,44
8956,51
8957,46
8958,53
8959,32
8960,51
8961,58
8962,31
8963,41
8964,39
8965,33
8966,29
8967,63
8968,40
8969,56
8970,34
8971,44
8972,57
8973,62
8974,59
8975,62
8976,59
8977,56
8978,44
8979,49
8980,30
8981,29
8982,25
8983,37
8984,29
8985,31
8986,56
8987,37
8988,35
8989,63
8990,41
8991,33
8992,37
8993,42
8994,73
8995,29
8996,48
8997,34
8998,57
8999,43
9000,38
9001,39
9002,25
9003,45
9004,32
9005,60
9006,22
9007,49
9008,37
9009,36
9010,33
9011,29
9012,41
9013,26
9014,29
9015,36
9016,28
9017,39
9018,29
9019,64
9020,26
9021,33
9022,34
9023,48
9024,64
9025,35
9026,30
9027,32
9028,29
9029,36
9030,32
9031,35
9032,35
9033,31
9034,35
9035,38
9036,24
9037,41
9038,56
9039,45
9040,37
9041,62
9042,51
9043,50
9044,46
9045,68
9046,70
9047,39
9048,23
9049,61
9050,46
9051,22
9052,39
9053,54
9054,25
9055,54
9056,44
9057,28
9058,47
9059,62
9060,46
9061,32
9062,42
9063,56
9064,22
9065,40
9066,62
9067,48
9068,32
9069,26
9070,45
9071,48
9072,52
9073,37
9074,37
9075,31
9076,41
9077,42
9078,52
9079,89
9080,48
9081,35
9082,29
9083,57
9084,48
9085,48
9086,26
9087,52
9088,31
9089,58
9090,66
9091,32
9092,36
9093,66
9094,64
9095,41
9096,30
9097,28
9098,45
9099,26
9100,57
9101,47
9102,57
9103,51
9104,49
9105,35
9106,28
9107,33
9108,30
9109,39
9110,80
9111,33
9112,54
9113,55
9114,33
9115,32
9116,58
9117,35
9118,50
9119,54
9120,29
9121,28
9122,51
9123,48
9124,48
9125,67
9126,42
9127,37
9128,37
9129,27
9130,42
9131,35
9132,68
9133,66
9134,41
9135,30
9136,31
9137,74
9138,54
9139,42
9140,30
9141,72
9142,42
9143,58
9144,37
9145,45
9146,44
9147,41
9148,23
9149,50
9150,35
9151,35
9152,33
9153,26
9154,73
9155,65
9156,41
9157,62
9158,32
9159,34
9160,31
9161,32
9162,62
9163,53
9164,39
9165,41
9166,26
9167,46
9168,51
9169,29
9170,32
9171,39
9172,54
9173,39
9174,57
9175,31
9176,24
9177,35
9178,34
9179,43
9180,32
9181,54
9182,37
9183,56
9184,26
9185,55
9186,46
9187,48
9188,55
9189,53
9190,27
9191,54
9192,29
9193,67
9194,36
9195,44
9196,41
9197,39
9198,44
9199,38
9200,35
9201,25
9202,51
9203,54
9204,38
9205,48
9206,35
9207,35
9208,36
9209,31
9210,33
9211,48
9212,49
9213,34
9214,45
9215,39
9216,59
9217,29
9218,40
9219,46
9220,31
9221,39
9222,39
9223,39
9224,39
9225,36
9226,34
9227,61
9228,30
9229,41
9230,59
9231,46
9232,38
9233,38
9234,63
9235,29
9236,62
9237,20
9238,56
9239,31
9240,83
9241,42
9242,34
9243,39
9244,32
9245,35
9246,40
9247,49
9248,53
9249,24
9250,46
9251,47
9252,46
9253,39
9254,42
9255,49
9256,33
9257,56
9258,35
9259,42
9260,69
9261,50
9262,29
9263,63
9264,69
9265,38
9266,41
9267,57
9268,48
9269,59
9270,25
9271,46
9272,43
9273,44
9274,56
9275,31
9276,58
9277,42
9278,52
9279,44
9280,43
9281,62
9282,39
9283,33
9284,21
9285,28
9286,38
9287,70
9288,55
9289,37
9290,44
9291,34
9292,37
9293,54
9294,43
9295,49
9296,33
9297,46
9298,28
9299,57
9300,54
9301,60
9302,52
9303,44
9304,56
9305,39
9306,31
9307,62
9308,38
9309,19
9310,49
9311,46
9312,53
9313,39
9314,39
9315,26
9316,33
9317,38
9318,46
9319,40
9320,27
9321,32
9322,32
9323,71
9324,38
9325,59
9326,33
9327,48
9328,99
9329,45
9330,47
9331,41
9332,43
9333,42
9334,48
9335,38
9336,40
9337,37
9338,70
9339,35
9340,42
9341,34
9342,49
9343,35
9344,38
9345,50
9346,35
9347,31
9348,36
9349,55
9350,38
9351,37
9352,56
9353,43
9354,36
9355,19
9356,30
9357,33
9358,34
9359,36
9360,54
9361,35
9362,48
9363,52
9364,70
9365,34
9366,53
9367,27
9368,44
9369,25
9370,32
9371,27
9372,50
9373,29
9374,29
9375,26
9376,55
9377,35
9378,28
9379,43
9380,38
9381,31
9382,54
9383,39
9384,42
9385,62
9386,41
9387,57
9388,29
9389,42
9390,27
9391,61
9392,35
9393,48
9394,37
9395,50
9396,39
9397,33
9398,25
9399,51
9400,36
9401,32
9402,28
9403,34
9404,41
9405,41
9406,35
9407,46
9408,31
9409,36
9410,41
9411,69
9412,22
9413,59
9414,45
9415,42
9416,33
9417,60
9418,29
9419,50
9420,45
9421,36
9422,26
9423,55
9424,58
9425,35
9426,27
9427,31
9428,53
9429,36
9430,38
9431,54
9432,51
9433,37
9434,41
9435,37
9436,39
9437,39
9438,41
9439,64
9440,32
9441,38
9442,42
9443,35
9444,47
9445,54
9446,40
9447,41
9448,34
9449,36
9450,50
9451,31
9452,44
9453,39
9454,36
9455,33
9456,49
9457,48
9458,40
9459,46
9460,66
9461,70
9462,57
9463,27
9464,41
9465,44
9466,33
9467,47
9468,53
9469,41
9470,51
9471,42
9472,46
9473,38
9474,54
9475,27
9476,27
9477,47
9478,44
9479,62
9480,39
9481,37
9482,32
9483,53
9484,55
9485,62
9486,42
9487,35
9488,36
9489,46
9490,35
9491,36
9492,51
9493,35
9494,63
9495,34
9496,41
9497,23
9498,34
9499,60
9500,30
9501,48
9502,42
9503,32
9504,58
9505,54
9506,66
9507,37
9508,50
9509,53
9510,39
9511,19
9512,39
9513,51
9514,51
9515,46
9516,42
9517,48
9518,60
9519,33
9520,43
9521,31
9522,34
9523,40
9524,29
9525,32
9526,31
9527,54
9528,71
9529,52
9530,22
9531,33
9532,54
9533,44
9534,57
9535,62
9536,31
9537,33
9538,24
9539,37
9540,46
9541,46
9542,41
9543,36
9544,58
9545,27
9546,38
9547,57
9548,28
9549,29
9550,70
9551,36
9552,33
9553,48
9554,44
9555,60
9556,29
9557,26
9558,28
9559,54
9560,60
9561,40
9562,35
9563,32
9564,44
9565,39
9566,57
9567,52
9568,45
9569,31
9570,36
9571,56
9572,62
9573,33
9574,72
9575,20
9576,51
9577,53
9578,44
9579,48
9580,44
9581,53
9582,49
9583,37
9584,26
9585,35
9586,30
9587,26
9588,43
9589,53
9590,33
9591,22
9592,47
9593,62
9594,53
9595,47
9596,46
9597,31
9598,62
9599,41
9600,56
9601,51
9602,35
9603,20
9604,39
9605,36
9606,48
9607,39
9608,39
9609,63
9610,29
9611,28
9612,29
9613,40
9614,48
9615,41
9616,62
9617,26
9618,55
9619,47
9620,53
9621,39
9622,35
9623,38
9624,24
9625,35
9626,43
9627,39
9628,19
9629,61
9630,47
9631,45
9632,39
9633,57
9634,60
9635,27
9636,56
9637,47
9638,46
9639,34
9640,65
9641,50
9642,39
9643,28
9644,42
9645,57
9646,47
9647,26
9648,37
9649,57
9650,35
9651,37
9652,36
9653,62
9654,28
9655,78
9656,52
9657,21
9658,31
9659,53
9660,30
9661,29
9662,23
9663,37
9664,53
9665,60
9666,34
9667,38
9668,20
9669,60
9670,24
9671,52
9672,40
9673,34
9674,28
9675,35
9676,39
9677,49
9678,33
9679,46
9680,46
9681,43
9682,29
9683,64
9684,52
9685,33
9686,37
9687,44
9688,47
9689,31
9690,56
9691,41
9692,40
9693,22
9694,47
9695,28
9696,62
9697,36
9698,26
9699,37
9700,60
9701,59
9702,25
9703,40
9704,75
9705,40
9706,60
9707,40
9708,56
9709,56
9710,39
9711,46
9712,48
9713,26
9714,47
9715,40
9716,49
9717,43
9718,57
9719,83
9720,44
9721,33
9722,30
9723,26
9724,48
9725,53
9726,23
9727,32
9728,56
9729,43
9730,19
9731,46
9732,65
9733,35
9734,62
9735,47
9736,49
9737,36
9738,43
9739,46
9740,50
9741,43
9742,54
9743,48
9744,49
9745,58
9746,43
9747,49
9748,48
9749,49
9750,56
9751,69
9752,28
9753,66
9754,59
9755,28
9756,66
9757,53
9758,39
9759,45
9760,42
9761,35
9762,38
9763,39
9764,34
9765,33
9766,35
9767,31
9768,23
9769,29
9770,48
9771,54
9772,19
9773,37
9774,43
9775,40
9776,54
9777,32
9778,39
9779,52
9780,48
9781,43
9782,30
9783,28
9784,57
9785,44
9786,37
9787,62
9788,33
9789,31
9790,39
9791,37
9792,39
9793,41
9794,33
9795,33
9796,23
9797,20
9798,42
9799,53
9800,32
9801,33
9802,50
9803,57
9804,31
9805,49
9806,53
9807,57
9808,31
9809,32
9810,26
9811,62
9812,37
9813,26
9814,31
9815,53
9816,41
9817,37
9818,39
9819,60
9820,26
9821,48
9822,41
9823,62
9824,47
9825,24
9826,59
9827,35
9828,44
9829,40
9830,44
9831,55
9832,49
9833,37
9834,35
9835,39
9836,45
9837,21
9838,31
9839,27
9840,45
9841,36
9842,46
9843,45
9844,40
9845,33
9846,53
9847,38
9848,60
9849,48
9850,38
9851,28
9852,34
9853,62
9854,37
9855,71
9856,31
9857,39
9858,30
9859,18
9860,37
9861,44
9862,46
9863,36
9864,37
9865,48
9866,24
9867,56
9868,38
9869,34
9870,40
9871,52
9872,27
9873,34
9874,54
9875,38
9876,50
9877,47
9878,83
9879,38
9880,60
9881,50
9882,32
9883,66
9884,26
9885,36
9886,52
9887,40
9888,30
9889,56
9890,57
9891,35
9892,23
9893,48
9894,37
9895,42
9896,46
9897,27
9898,37
9899,25
9900,33
9901,41
9902,46
9903,40
9904,35
9905,56
9906,42
9907,32
9908,42
9909,62
9910,47
9911,37
9912,39
9913,25
9914,57
9915,48
9916,46
9917,54
9918,34
9919,52
9920,42
9921,42
9922,28
9923,70
9924,34
9925,40
9926,61
9927,36
9928,31
9929,50
9930,38
9931,41
9932,60
9933,42
9934,59
9935,40
9936,40
9937,29
9938,28
9939,38
9940,43
9941,52
9942,39
9943,60
9944,22
9945,26
9946,52
9947,58
9948,43
9949,56
9950,45
9951,32
9952,42
9953,60
9954,46
9955,40
9956,52
9957,32
9958,56
9959,38
9960,31
9961,30
9962,35
9963,45
9964,43
9965,63
9966,57
9967,64
9968,26
9969,61
9970,36
9971,32
9972,54
9973,41
9974,65
9975,60
9976,29
9977,62
9978,54
9979,51
9980,48
9981,53
9982,22
9983,58
9984,68
9985,78
9986,44
9987,38
9988,26
9989,68
9990,25
9991,38
9992,35
9993,51
9994,39
9995,35
9996,65
9997,39
9998,40
9999,49
10000,62
10001,32
10002,63
10003,51
10004,59
10005,37
10006,54
10007,36
10008,46
10009,26
10010,42
10011,34
10012,47
10013,36
10014,42
10015,50
10016,37
10017,56
10018,53
10019,45
10020,31
10021,37
10022,58
10023,40
10024,34
10025,43
10026,42
10027,43
10028,66
10029,34
10030,47
10031,34
10032,57
10033,42
10034,36
10035,32
10036,38
10037,32
10038,38
10039,30
10040,51
10041,33
10042,36
10043,32
10044,49
10045,34
10046,36
10047,29
10048,64
10049,54
10050,44
10051,38
10052,65
10053,42
10054,37
10055,35
10056,33
10057,63
10058,24
10059,34
10060,46
10061,64
10062,56
10063,33
10064,36
10065,41
10066,39
10067,39
10068,29
10069,39
10070,48
10071,37
10072,35
10073,52
10074,21
10075,33
10076,40
10077,65
10078,31
10079,47
10080,34
10081,60
10082,39
10083,59
10084,70
10085,40
10086,83
10087,40
10088,56
10089,61
10090,48
10091,29
10092,45
10093,38
10094,22
10095,64
10096,48
10097,33
10098,45
10099,28
10100,56
10101,66
10102,50
10103,34
10104,45
10105,28
10106,36
10107,39
10108,39
10109,33
10110,47
10111,50
10112,47
10113,35
10114,36
10115,32
10116,43
10117,33
10118,27
10119,28
10120,47
10121,51
10122,61
10123,26
10124,48
10125,33
10126,37
10127,50
10128,35
10129,38
10130,62
10131,32
10132,27
10133,26
10134,30
10135,31
10136,57
10137,31
10138,28
10139,31
10140,66
10141,65
10142,22
10143,28
10144,48
10145,50
10146,37
10147,28
10148,28
10149,69
10150,37
10151,39
10152,25
10153,45
10154,64
10155,59
10156,61
10157,37
10158,47
10159,21
10160,57
10161,44
10162,82
10163,64
10164,44
10165,60
10166,67
10167,54
10168,25
10169,56
10170,34
10171,36
10172,46
10173,62
10174,39
10175,63
10176,51
10177,39
10178,42
10179,46
10180,37
10181,55
10182,49
10183,54
10184,31
10185,51
10186,53
10187,37
10188,67
10189,36
10190,36
10191,59
10192,35
10193,37
10194,52
10195,35
10196,28
10197,73
10198,47
10199,48
10200,52
10201,35
10202,47
10203,63
10204,54
10205,51
10206,37
10207,51
10208,27
10209,57
10210,50
10211,55
10212,32
10213,64
10214,35
10215,53
10216,38
10217,25
10218,66
10219,44
10220,37
10221,34
10222,51
10223,48
10224,26
10225,27
10226,57
10227,50
10228,59
10229,39
10230,42
10231,48
10232,19
10233,40
10234,38
10235,47
10236,42
10237,53
10238,20
10239,47
10240,62
10241,39
10242,77
10243,46
10244,38
10245,56
